0 0.999710134176 0
100 1.000565676 0.000302479712186
200 0.999983882412 0.000205964189795
300 1.00071277149 0.000205531765502
400 1.00036049167 0.000165760615443
500 0.999533047491 0.000177585643672
600 0.999690033961 0.000163646217297
700 0.999183102239 0.000177447538738
800 1.00011257746 0.000158462710126
900 0.999901372709 0.000142829228003
1000 1.00103269151 0.000158933300202
1100 0.999891921469 0.000146391186073
1200 1.00057941383 0.000140548453772
1300 1.000527853 0.000133840780697
1400 1.00040372225 0.000126178546724
1500 0.999655856759 0.000121953115939
1600 0.999070071039 0.000129352710143
1700 1.00034415683 0.000123168138289
1800 0.999877360802 0.00011710187284
1900 1.00062130936 0.000114562974056
2000 1.00017040143 0.00010917497996
2100 1.00005013572 0.000104228907261
2200 0.999658125896 0.00010137377802
2300 0.999177770107 0.00010375912823
2400 0.999312964102 0.000103538713876
2500 0.999647524865 0.00010046555853
2600 1.00015919954 9.69368236485e-05
2700 0.999151222321 9.80739357221e-05
2800 0.999992287289 9.46958564855e-05
2900 0.999638487385 9.21748010488e-05
3000 1.00011584316 8.93433951151e-05
3100 0.999848397697 8.662229364e-05
3200 0.999111137188 8.77227991448e-05
3300 0.999629933103 8.55945670807e-05
3400 1.00004046426 8.32135042425e-05
3500 0.999720081011 8.11011748526e-05
3600 0.999593274091 7.93935348802e-05
3700 0.999393043867 7.84737137563e-05
3800 1.0004406921 7.76803652868e-05
3900 0.999638731863 7.60404490532e-05
4000 0.999445067985 7.50128973335e-05
4100 0.999083681022 7.5672856742e-05
4200 1.00003813814 7.40073498363e-05
4300 0.99953136719 7.27468261661e-05
4400 1.00064294612 7.31223597284e-05
4500 1.00061662417 7.32253327115e-05
4600 1.00017921551 7.19003234606e-05
4700 1.00057269302 7.17144703969e-05
4800 1.00067964073 7.18894199028e-05
4900 0.999950480194 7.04519656275e-05
5000 1.00037465795 6.95847602823e-05
5100 0.999086811311 7.01909369398e-05
5200 0.999840401448 6.8887715205e-05
5300 1.00027585309 6.79091310527e-05
5400 0.999600617806 6.69482613607e-05
5500 1.00029766006 6.60734056976e-05
5600 1.00032818011 6.52699485279e-05
5700 1.00018189001 6.42736646871e-05
5800 1.0005744275 6.4055746894e-05
5900 0.999889957846 6.29983167337e-05
6000 0.999760949151 6.20477287918e-05
6100 0.999682371574 6.12015177109e-05
6200 1.00025825983 6.04257367687e-05
6300 1.00106214001 6.19100942288e-05
6400 0.999834862383 6.09935146123e-05
6500 0.999422781637 6.06298475776e-05
6600 1.0003816659 6.00483737373e-05
6700 0.999760685514 5.92424810412e-05
6800 1.00030402252 5.85876206043e-05
6900 0.999930062267 5.77533828265e-05
7000 0.999190926722 5.7970550749e-05
7100 1.00015315339 5.72286592364e-05
7200 0.999355625465 5.70420360493e-05
7300 0.999744834229 5.6340208575e-05
7400 0.998878964363 5.73693992255e-05
7500 1.00028325088 5.67967706247e-05
7600 1.00053927539 5.65898248878e-05
7700 1.00039640582 5.61558038158e-05
7800 0.999931818407 5.54456452566e-05
7900 1.00079464703 5.57410944575e-05
8000 0.999580965813 5.52529478804e-05
8100 1.00032064127 5.47547871936e-05
8200 1.00072854097 5.48654559023e-05
8300 1.00042734586 5.4478606277e-05
8400 0.999392117645 5.42721405181e-05
8500 0.999669042512 5.37546914773e-05
8600 0.998915578466 5.4480197542e-05
8700 1.00010487804 5.38875023683e-05
8800 1.00108689495 5.47562798678e-05
8900 0.999808922491 5.41771192767e-05
9000 0.999984315619 5.35820553114e-05
9100 0.999938413436 5.30006322951e-05
9200 1.00077130495 5.31298174998e-05
9300 0.999866683215 5.25774964041e-05
9400 1.00024844852 5.21024753689e-05
9500 1.00009503622 5.15739042586e-05
9600 1.00049209099 5.13121078573e-05
9700 0.99982477033 5.081452463e-05
9800 1.00014865189 5.03286992893e-05
9900 0.999825966901 4.9850512593e-05
